Date,PlayerID,Training,SessionType,Duration,RPE,SessionLoad,DailyLoad,AcuteLoad,ChronicLoad,AcuteChronicRatio,ObjectiveRating,FocusRating,BestOutOfMyself
2017-08-23,3,Yes,Mobility/Recovery,30,3,90,NA,NA,NA,NA,8,8,NA
2017-08-23,4,Yes,Mobility/Recovery,60,0,30,30,447.1,390.54,1.14,8,NA,NA
2017-08-23,5,Yes,Mobility/Recovery,60,0,30,30,167.1,171.43,0.97,NA,NA,NA
2017-08-23,6,Yes,Mobility/Recovery,60,1,60,60,487.1,146.79,3.32,NA,NA,Absolutely
2017-08-23,7,Yes,Mobility/Recovery,45,2,90,90,518.6,390.54,1.33,NA,NA,NA
2017-08-23,8,Yes,Mobility/Recovery,60,1,60,60,487.1,410.71,1.19,NA,NA,NA
2017-08-23,9,Yes,Strength,60,5,300,300,262.9,267.86,0.98,9,9,Absolutely
2017-08-23,9,Yes,Mobility/Recovery,30,0,0,NA,NA,NA,NA,9,9,Absolutely
2017-08-23,10,No,NA,NA,NA,NA,NA,398.6,321.61,1.24,NA,NA,NA
2017-08-23,11,Yes,Mobility/Recovery,60,2,120,300,438.6,368.21,1.19,NA,NA,Absolutely
2017-08-23,11,Yes,Mobility/Recovery,60,3,180,NA,NA,NA,NA,NA,NA,Absolutely
2017-08-23,12,Yes,Mobility/Recovery,45,2,90,90,317.9,293.93,1.08,8,8,NA
2017-08-23,13,Yes,Mobility/Recovery,45,0,0,0,566.4,547.68,1.03,NA,NA,Not at all
2017-08-23,13,Yes,Mobility/Recovery,30,0,0,NA,NA,NA,NA,NA,NA,Not at all
2017-08-23,14,Yes,Mobility/Recovery,40,0,20,20,535,456.86,1.17,NA,NA,Absolutely
2017-08-23,16,Yes,Mobility/Recovery,45,1,45,80,131,55.79,2.35,8,9,NA
2017-08-23,16,Yes,Mobility/Recovery,35,1,35,NA,NA,NA,NA,8,9,NA
2017-08-23,17,Yes,Mobility/Recovery,50,0,25,25,172.1,129.46,1.33,NA,NA,NA
2017-08-23,17,Yes,Strength,60,4,240,490,168.6,128.57,1.31,NA,NA,NA
2017-08-23,17,Yes,Conditioning,50,5,250,NA,NA,NA,NA,NA,NA,NA
2017-08-22,1,Yes,Strength,110,6,660,1080,500.7,195.61,2.56,NA,NA,NA
2017-08-22,1,Yes,Conditioning,60,7,420,NA,NA,NA,NA,NA,NA,NA
2017-08-22,2,Yes,Strength,90,6,540,845,495,125.18,3.95,NA,NA,NA
2017-08-22,2,Yes,Conditioning,60,5,300,NA,NA,NA,NA,NA,NA,NA
2017-08-22,2,Yes,Mobility/Recovery,10,0,5,NA,NA,NA,NA,NA,NA,NA
2017-08-22,3,Yes,Strength,90,6,540,840,615,500.18,1.23,8,8,NA
2017-08-22,3,Yes,Conditioning,60,5,300,NA,NA,NA,NA,8,8,NA
2017-08-22,4,Yes,Strength,110,6,660,1020,545.7,389.46,1.4,8,8,NA
2017-08-22,4,Yes,Conditioning,60,6,360,NA,NA,NA,NA,8,8,NA
2017-08-22,5,Yes,Strength,80,6,480,480,162.9,170.36,0.96,NA,NA,NA
2017-08-22,6,Yes,Strength,105,8,840,1260,564.3,144.64,3.9,NA,NA,NA
2017-08-22,6,Yes,Conditioning,60,7,420,NA,NA,NA,NA,NA,NA,NA
2017-08-22,7,Yes,Strength,100,7,700,1000,580.7,387.32,1.5,NA,NA,NA
2017-08-22,7,Yes,Conditioning,60,5,300,NA,NA,NA,NA,NA,NA,NA
2017-08-22,8,Yes,Strength,90,8,720,1020,564.3,408.57,1.38,NA,NA,Somewhat
2017-08-22,8,Yes,Conditioning,50,6,300,NA,NA,NA,NA,NA,NA,Somewhat
2017-08-22,9,Yes,Strength,60,6,360,360,248.6,257.14,0.97,9,9,Absolutely
2017-08-22,9,Yes,Mobility/Recovery,20,0,0,NA,NA,NA,NA,9,9,Absolutely
2017-08-22,10,Yes,Strength,100,6,600,960,443.6,321.61,1.38,0,10,NA
2017-08-22,10,Yes,Conditioning,60,6,360,NA,NA,NA,NA,0,10,NA
2017-08-22,11,Yes,Strength,90,7,630,840,537.1,357.5,1.5,8,10,Absolutely
2017-08-22,11,Yes,Mobility/Recovery,45,2,90,NA,NA,NA,NA,8,10,Absolutely
2017-08-22,11,Yes,Skills,60,2,120,NA,NA,NA,NA,8,10,Absolutely
2017-08-22,12,Yes,Speed,90,4,360,660,412.1,290.71,1.42,8,8,NA
2017-08-22,12,Yes,Conditioning,60,5,300,NA,NA,NA,NA,8,8,NA
2017-08-22,13,Yes,Strength,110,7,770,1310,707.9,547.68,1.29,8,8,NA
2017-08-22,13,Yes,Conditioning,60,9,540,NA,NA,NA,NA,8,8,NA
2017-08-22,14,Yes,Strength,90,7,630,1110,626.4,456.14,1.37,NA,NA,NA
2017-08-22,14,Yes,Conditioning,60,8,480,NA,NA,NA,NA,NA,NA,NA
2017-08-22,16,Yes,Strength,60,5,300,342,136.7,52.93,2.58,8,7,NA
2017-08-22,16,Yes,Conditioning,30,1,30,NA,NA,NA,NA,8,7,NA
2017-08-22,16,Yes,Mobility/Recovery,25,0,12,NA,NA,NA,NA,8,7,NA
2017-08-22,16,Yes,Speed,30,2,60,375,87.9,40.71,2.16,9,8,Absolutely
2017-08-22,16,Yes,Strength,75,4,300,NA,NA,NA,NA,9,8,Absolutely
2017-08-22,16,Yes,Skills,60,0,0,NA,NA,NA,NA,9,8,Absolutely
2017-08-22,16,Yes,Mobility/Recovery,30,0,15,NA,NA,NA,NA,9,8,Absolutely
2017-08-21,1,Yes,Speed,60,3,180,670,349.6,157.04,2.23,10,10,NA
2017-08-21,1,Yes,Strength,90,5,450,NA,NA,NA,NA,10,10,NA
2017-08-21,1,Yes,Skills,40,1,40,NA,NA,NA,NA,10,10,NA
2017-08-21,2,Yes,Speed,50,3,150,575,380,95,4,9,8,Absolutely
2017-08-21,2,Yes,Strength,60,5,300,NA,NA,NA,NA,9,8,Absolutely
2017-08-21,2,Yes,Mobility/Recovery,10,0,5,NA,NA,NA,NA,9,8,Absolutely
2017-08-21,2,Yes,Skills,60,2,120,NA,NA,NA,NA,9,8,Absolutely
2017-08-21,3,Yes,Speed,60,5,300,1110,529.3,470.18,1.13,8,8,Absolutely
2017-08-21,3,Yes,Strength,90,7,630,NA,NA,NA,NA,8,8,Absolutely
2017-08-21,3,Yes,Skills,60,3,180,NA,NA,NA,NA,8,8,Absolutely
2017-08-21,4,Yes,Speed,60,3,180,860,404.3,353.04,1.15,8,8,NA
2017-08-21,4,Yes,Strength,100,5,500,NA,NA,NA,NA,8,8,NA
2017-08-21,4,Yes,Skills,60,3,180,NA,NA,NA,NA,8,8,NA
2017-08-21,5,Yes,Speed,60,5,300,660,94.3,153.21,0.62,NA,NA,NA
2017-08-21,5,Yes,Strength,60,6,360,NA,NA,NA,NA,NA,NA,NA
2017-08-21,6,Yes,Speed,50,4,200,920,398.6,99.64,4,7,5,NA
2017-08-21,6,Yes,Strength,90,6,540,NA,NA,NA,NA,7,5,NA
2017-08-21,6,Yes,Skills,60,3,180,NA,NA,NA,NA,7,5,NA
2017-08-21,7,Yes,Speed,60,5,300,1200,446.4,351.61,1.27,7,7,NA
2017-08-21,7,Yes,Strength,90,8,720,NA,NA,NA,NA,7,7,NA
2017-08-21,7,Yes,Skills,60,3,180,NA,NA,NA,NA,7,7,NA
2017-08-21,8,Yes,Skills,50,2,100,1070,422.9,372.14,1.14,NA,NA,Somewhat
2017-08-21,8,Yes,Speed,50,5,250,NA,NA,NA,NA,NA,NA,Somewhat
2017-08-21,8,Yes,Strength,90,8,720,NA,NA,NA,NA,NA,NA,Somewhat
2017-08-21,9,Yes,Conditioning,60,6,360,360,241.4,244.29,0.99,9,9,Absolutely
2017-08-21,9,Yes,Mobility/Recovery,20,0,0,NA,NA,NA,NA,9,9,Absolutely
2017-08-21,10,Yes,Speed,45,4,180,810,323.6,287.32,1.13,10,10,NA
2017-08-21,10,Yes,Strength,90,5,450,NA,NA,NA,NA,10,10,NA
2017-08-21,10,Yes,Skills,60,3,180,NA,NA,NA,NA,10,10,NA
2017-08-21,11,Yes,Speed,75,3,225,1065,475,327.5,1.45,8,10,Absolutely
2017-08-21,11,Yes,Strength,120,5,600,NA,NA,NA,NA,8,10,Absolutely
2017-08-21,11,Yes,Skills,75,2,150,NA,NA,NA,NA,8,10,Absolutely
2017-08-21,11,Yes,Mobility/Recovery,45,2,90,NA,NA,NA,NA,8,10,Absolutely
2017-08-21,12,Yes,Speed,60,3,180,660,326.4,267.14,1.22,8,8,NA
2017-08-21,12,Yes,Strength,90,4,360,NA,NA,NA,NA,8,8,NA
2017-08-21,12,Yes,Skills,60,2,120,NA,NA,NA,NA,8,8,NA
2017-08-21,13,Yes,Speed,60,5,300,1110,520.7,500.89,1.04,7,7,NA
2017-08-21,13,Yes,Strength,90,7,630,NA,NA,NA,NA,7,7,NA
2017-08-21,13,Yes,Skills,60,3,180,NA,NA,NA,NA,7,7,NA
2017-08-21,14,Yes,Speed,50,4,200,1100,471,416.5,1.13,8,6,Absolutely
2017-08-21,14,Yes,Strength,90,7,630,NA,NA,NA,NA,8,6,Absolutely
2017-08-21,14,Yes,Skills,90,3,270,NA,NA,NA,NA,8,6,Absolutely
2017-08-21,15,No,NA,NA,NA,NA,NA,9.3,187.86,0.05,NA,NA,Somewhat
2017-08-21,17,Yes,Speed,20,3,60,360,102.9,111.07,0.93,7,8,NA
2017-08-21,17,Yes,Strength,60,4,240,NA,NA,NA,NA,7,8,NA
2017-08-21,17,Yes,Skills,60,1,60,NA,NA,NA,NA,7,8,NA
2017-08-20,2,No,NA,NA,NA,NA,NA,297.9,74.46,4,NA,NA,NA
2017-08-20,3,No,NA,NA,NA,NA,NA,525,430.54,1.22,NA,NA,Absolutely
2017-08-20,6,No,NA,NA,NA,NA,NA,267.1,66.79,4,NA,NA,NA
2017-08-20,7,No,NA,NA,NA,NA,NA,422.9,308.75,1.37,NA,NA,NA
2017-08-20,8,No,NA,NA,NA,NA,NA,408.6,333.93,1.22,NA,NA,Somewhat
2017-08-20,9,Yes,Strength,90,5,450,820,267.1,231.43,1.15,9,9,NA
2017-08-20,9,Yes,Conditioning,60,6,360,NA,NA,NA,NA,9,9,NA
2017-08-20,9,Yes,Mobility/Recovery,20,0,10,NA,NA,NA,NA,9,9,NA
2017-08-20,11,No,NA,NA,NA,NA,NA,422.9,289.46,1.46,NA,NA,Absolutely
2017-08-20,12,No,NA,NA,NA,NA,NA,317.9,243.57,1.31,NA,NA,NA
2017-08-20,13,Yes,Mobility/Recovery,60,0,0,0,529.3,461.25,1.15,NA,NA,Not at all
2017-08-20,15,No,NA,NA,NA,NA,NA,9.3,187.86,0.05,NA,NA,NA
2017-08-20,16,No,NA,NA,NA,NA,NA,51.4,27.32,1.88,NA,NA,NA
2017-08-19,1,No,NA,NA,NA,NA,NA,352.4,133.11,2.65,NA,NA,NA
2017-08-19,2,No,NA,NA,NA,NA,NA,297.9,74.46,4,NA,NA,NA
2017-08-19,3,No,NA,NA,NA,NA,NA,670.7,430.54,1.56,NA,NA,Absolutely
2017-08-19,5,No,NA,NA,NA,NA,NA,102.9,129.64,0.79,NA,NA,Not at all
2017-08-19,6,No,NA,NA,NA,NA,NA,267.1,66.79,4,NA,NA,NA
2017-08-19,7,No,NA,NA,NA,NA,NA,587.9,308.75,1.9,NA,NA,NA
2017-08-19,8,No,NA,NA,NA,NA,NA,552.9,333.93,1.66,NA,NA,NA
2017-08-19,10,No,NA,NA,NA,NA,NA,370.7,258.39,1.43,NA,NA,Absolutely
2017-08-19,11,No,NA,NA,NA,NA,NA,572.9,289.46,1.98,NA,NA,Absolutely
2017-08-19,12,No,NA,NA,NA,NA,NA,429.3,243.57,1.76,NA,NA,NA
2017-08-19,13,No,NA,NA,NA,NA,NA,709.3,461.25,1.54,NA,NA,Absolutely
2017-08-19,15,No,NA,NA,NA,NA,NA,119.3,187.86,0.64,NA,NA,NA
2017-08-19,16,No,NA,NA,NA,NA,NA,51.4,27.32,1.88,NA,NA,Somewhat
2017-08-18,1,Yes,Speed,60,4,240,1245,352.4,133.11,2.65,NA,NA,NA
2017-08-18,1,Yes,Strength,90,7,630,NA,NA,NA,NA,NA,NA,NA
2017-08-18,1,Yes,Conditioning,60,6,360,NA,NA,NA,NA,NA,NA,NA
2017-08-18,1,Yes,Mobility/Recovery,30,0,15,NA,NA,NA,NA,NA,NA,NA
2017-08-18,2,Yes,Conditioning,50,6,300,1175,297.9,74.46,4,NA,NA,NA
2017-08-18,2,Yes,Conditioning,60,4,240,NA,NA,NA,NA,NA,NA,NA
2017-08-18,2,Yes,Strength,90,7,630,NA,NA,NA,NA,NA,NA,NA
2017-08-18,2,Yes,Mobility/Recovery,10,0,5,NA,NA,NA,NA,NA,NA,NA
2017-08-18,3,Yes,Speed,45,5,225,1485,670.7,430.54,1.56,8,8,NA
2017-08-18,3,Yes,Strength,120,8,960,NA,NA,NA,NA,8,8,NA
2017-08-18,3,Yes,Conditioning,60,5,300,NA,NA,NA,NA,8,8,NA
2017-08-18,4,Yes,Speed,50,4,200,1220,537.1,322.32,1.67,8,8,NA
2017-08-18,4,Yes,Strength,120,6,720,NA,NA,NA,NA,8,8,NA
2017-08-18,4,Yes,Conditioning,60,5,300,NA,NA,NA,NA,8,8,NA
2017-08-18,6,Yes,Speed,45,3,135,1170,267.1,66.79,4,8,9,NA
2017-08-18,6,Yes,Strength,105,7,735,NA,NA,NA,NA,8,9,NA
2017-08-18,6,Yes,Conditioning,60,5,300,NA,NA,NA,NA,8,9,NA
2017-08-18,7,Yes,Speed,50,4,200,1340,587.9,308.75,1.9,NA,NA,NA
2017-08-18,7,Yes,Strength,100,9,900,NA,NA,NA,NA,NA,NA,NA
2017-08-18,7,Yes,Conditioning,60,4,240,NA,NA,NA,NA,NA,NA,NA
2017-08-18,8,Yes,Speed,60,4,240,1260,570,333.93,1.71,NA,NA,NA
2017-08-18,8,Yes,Strength,90,8,720,NA,NA,NA,NA,NA,NA,NA
2017-08-18,8,Yes,Conditioning,50,6,300,NA,NA,NA,NA,NA,NA,NA
2017-08-18,9,No,NA,NA,NA,NA,NA,262.9,202.14,1.3,NA,NA,NA
2017-08-18,10,Yes,Speed,20,1,20,1020,370.7,258.39,1.43,0,0,NA
2017-08-18,10,Yes,Strength,100,7,700,NA,NA,NA,NA,0,0,NA
2017-08-18,10,Yes,Conditioning,50,6,300,NA,NA,NA,NA,0,0,NA
2017-08-18,11,Yes,Speed,60,3,180,865,572.9,289.46,1.98,7,7,Absolutely
2017-08-18,11,Yes,Strength,105,6,630,NA,NA,NA,NA,7,7,Absolutely
2017-08-18,11,Yes,Skills,15,1,15,NA,NA,NA,NA,7,7,Absolutely
2017-08-18,11,Yes,Conditioning,20,2,40,NA,NA,NA,NA,7,7,Absolutely
2017-08-18,12,Yes,Speed,60,3,180,815,429.3,243.57,1.76,7,7,NA
2017-08-18,12,Yes,Strength,100,5,500,NA,NA,NA,NA,7,7,NA
2017-08-18,12,Yes,Conditioning,45,3,135,NA,NA,NA,NA,7,7,NA
2017-08-18,13,Yes,Speed,45,5,225,1545,709.3,461.25,1.54,9,8,Absolutely
2017-08-18,13,Yes,Strength,120,7,840,NA,NA,NA,NA,9,8,Absolutely
2017-08-18,13,Yes,Conditioning,60,8,480,NA,NA,NA,NA,9,8,Absolutely
2017-08-18,14,Yes,Speed,45,3,135,1515,612.4,377.21,1.62,8,6,NA
2017-08-18,14,Yes,Strength,120,8,960,NA,NA,NA,NA,8,6,NA
2017-08-18,14,Yes,Conditioning,60,7,420,NA,NA,NA,NA,8,6,NA
2017-08-18,15,Yes,Mobility/Recovery,30,0,15,15,119.3,187.86,0.64,NA,NA,NA
2017-08-18,16,Yes,Strength,60,2,120,120,34.3,23.04,1.49,8,8,NA
2017-08-18,17,Yes,Mobility/Recovery,60,0,30,330,179.3,98.21,1.83,0,NA,NA
2017-08-18,17,Yes,Conditioning,60,5,300,NA,NA,NA,NA,0,NA,NA
2017-08-17,1,Yes,Strength,60,4,240,510,174.6,88.64,1.97,5,7,Somewhat
2017-08-17,1,Yes,Skills,90,3,270,NA,NA,NA,NA,5,7,Somewhat
2017-08-17,2,Yes,Strength,90,7,630,870,130,32.5,4,9,7,NA
2017-08-17,2,Yes,Skills,60,3,180,NA,NA,NA,NA,9,7,NA
2017-08-17,2,Yes,Speed,20,3,60,NA,NA,NA,NA,9,7,NA
2017-08-17,3,Yes,Speed,30,4,120,870,636.4,377.5,1.69,8,8,NA
2017-08-17,3,Yes,Strength,60,5,300,NA,NA,NA,NA,8,8,NA
2017-08-17,3,Yes,Skills,90,5,450,NA,NA,NA,NA,8,8,NA
2017-08-17,4,Yes,Strength,90,4,360,720,362.9,278.75,1.3,8,8,NA
2017-08-17,4,Yes,Skills,90,4,360,NA,NA,NA,NA,8,8,NA
2017-08-17,6,Yes,Speed,20,4,80,600,100,25,4,8,8,NA
2017-08-17,6,Yes,Strength,40,4,160,NA,NA,NA,NA,8,8,NA
2017-08-17,6,Yes,Skills,90,4,360,NA,NA,NA,NA,8,8,NA
2017-08-17,7,Yes,Strength,60,5,300,525,396.4,260.89,1.52,6,6,NA
2017-08-17,7,Yes,Skills,75,3,225,NA,NA,NA,NA,6,6,NA
2017-08-17,8,Yes,Strength,60,6,360,600,390,288.93,1.35,9,8,NA
2017-08-17,8,Yes,Skills,60,4,240,NA,NA,NA,NA,9,8,NA
2017-08-17,9,Yes,Conditioning,40,5,200,200,262.9,202.14,1.3,10,10,Absolutely
2017-08-17,9,Yes,Mobility/Recovery,30,0,0,NA,NA,NA,NA,10,10,Absolutely
2017-08-17,10,Yes,Strength,60,3,180,315,225,221.96,1.01,0,8,NA
2017-08-17,10,Yes,Skills,45,3,135,NA,NA,NA,NA,0,8,NA
2017-08-17,11,Yes,Conditioning,60,5,300,990,449.3,258.57,1.74,9,10,Absolutely
2017-08-17,11,Yes,Strength,90,6,540,NA,NA,NA,NA,9,10,Absolutely
2017-08-17,11,Yes,Skills,50,3,150,NA,NA,NA,NA,9,10,Absolutely
2017-08-17,12,Yes,Strength,90,5,450,750,312.9,214.46,1.46,8,8,NA
2017-08-17,12,Yes,Skills,75,4,300,NA,NA,NA,NA,8,8,NA
2017-08-17,13,Yes,Strength,90,6,540,990,488.6,406.07,1.2,7,8,NA
2017-08-17,13,Yes,Skills,90,5,450,NA,NA,NA,NA,7,8,NA
2017-08-17,14,Yes,Speed,15,2,30,660,396,323.11,1.23,10,9,Absolutely
2017-08-17,14,Yes,Strength,45,6,270,NA,NA,NA,NA,10,9,Absolutely
2017-08-17,14,Yes,Skills,90,4,360,NA,NA,NA,NA,10,9,Absolutely
2017-08-17,16,Yes,Strength,50,2,100,120,34.3,23.04,1.49,10,10,Absolutely
2017-08-17,16,Yes,Mobility/Recovery,40,0,20,NA,NA,NA,NA,10,10,Absolutely
2017-08-16,1,Yes,Mobility/Recovery,45,0,22,22,101.7,70.43,1.44,NA,NA,Absolutely
2017-08-16,2,Yes,Mobility/Recovery,40,1,40,40,5.7,1.43,3.99,0,0,NA
2017-08-16,3,Yes,Mobility/Recovery,60,3,180,240,512.1,346.43,1.48,9,9,NA
2017-08-16,3,Yes,Mobility/Recovery,30,2,60,NA,NA,NA,NA,9,9,NA
2017-08-16,4,Yes,Mobility/Recovery,60,0,30,30,401.4,253.04,1.59,9,9,NA
2017-08-16,6,Yes,Mobility/Recovery,50,2,100,100,14.3,3.57,4.01,NA,NA,NA
2017-08-16,7,Yes,Mobility/Recovery,60,1,60,60,491.4,242.14,2.03,NA,NA,NA
2017-08-16,8,Yes,Mobility/Recovery,60,0,30,30,472.9,267.5,1.77,NA,NA,NA
2017-08-16,9,Yes,Strength,60,4,240,310,332.9,195,1.71,9,9,Absolutely
2017-08-16,9,Yes,Conditioning,20,3,60,NA,NA,NA,NA,9,9,Absolutely
2017-08-16,9,Yes,Mobility/Recovery,20,0,10,NA,NA,NA,NA,9,9,Absolutely
2017-08-16,10,Yes,Mobility/Recovery,60,2,120,120,261.4,210.71,1.24,0,0,NA
2017-08-16,11,Yes,Conditioning,45,3,135,405,436.4,223.21,1.96,NA,NA,Absolutely
2017-08-16,11,Yes,Mobility/Recovery,90,3,270,NA,NA,NA,NA,NA,NA,Absolutely
2017-08-16,12,Yes,Mobility/Recovery,60,1,60,60,334.3,187.68,1.78,8,8,NA
2017-08-16,13,Yes,Mobility/Recovery,60,0,0,0,557.1,370.71,1.5,NA,NA,Absolutely
2017-08-16,13,Yes,Mobility/Recovery,30,0,0,NA,NA,NA,NA,NA,NA,Absolutely
2017-08-16,14,Yes,Mobility/Recovery,45,0,22,22,471,299.54,1.57,NA,NA,NA
2017-08-16,15,Yes,Mobility/Recovery,50,1,50,50,117.1,187.32,0.63,NA,NA,Absolutely
2017-08-16,16,No,NA,NA,NA,NA,NA,36.4,18.75,1.94,NA,NA,NA
2017-08-16,17,Yes,Mobility/Recovery,60,0,30,30,132.1,86.43,1.53,NA,NA,NA
2017-08-15,3,Yes,Strength,90,8,720,1080,586.4,337.86,1.74,8,8,NA
2017-08-15,3,Yes,Conditioning,60,6,360,NA,NA,NA,NA,8,8,NA
2017-08-15,4,Yes,Strength,110,6,660,1020,512.9,251.96,2.04,8,8,NA
2017-08-15,4,Yes,Conditioning,60,6,360,NA,NA,NA,NA,8,8,NA
2017-08-15,5,Yes,Strength,60,5,300,300,244.3,129.64,1.88,NA,NA,NA
2017-08-15,7,Yes,Strength,105,7,735,1035,604.3,240,2.52,NA,NA,NA
2017-08-15,7,Yes,Conditioning,60,5,300,NA,NA,NA,NA,NA,NA,NA
2017-08-15,8,Yes,Strength,90,8,720,970,562.9,266.43,2.11,NA,NA,NA
2017-08-15,8,Yes,Conditioning,50,5,250,NA,NA,NA,NA,NA,NA,NA
2017-08-15,9,Yes,Strength,90,5,450,540,288.6,183.93,1.57,9,9,Absolutely
2017-08-15,9,Yes,Mobility/Recovery,30,3,90,NA,NA,NA,NA,9,9,Absolutely
2017-08-15,10,Yes,Strength,100,6,600,690,276.4,206.43,1.34,0,0,NA
2017-08-15,10,Yes,Conditioning,30,3,90,NA,NA,NA,NA,0,0,NA
2017-08-15,11,Yes,Mobility/Recovery,35,2,70,700,486.4,208.75,2.33,8,8,Absolutely
2017-08-15,11,Yes,Strength,90,6,540,NA,NA,NA,NA,8,8,Absolutely
2017-08-15,11,Yes,Skills,45,2,90,NA,NA,NA,NA,8,8,Absolutely
2017-08-15,12,Yes,Strength,90,4,360,600,411.4,185.54,2.22,7,7,NA
2017-08-15,12,Yes,Conditioning,60,4,240,NA,NA,NA,NA,7,7,NA
2017-08-15,13,Yes,Strength,90,7,630,1170,668.6,370.71,1.8,8,8,NA
2017-08-15,13,Yes,Conditioning,60,9,540,NA,NA,NA,NA,8,8,NA
2017-08-15,14,Yes,Strength,120,7,840,1260,569.3,298.75,1.91,9,10,Absolutely
2017-08-15,14,Yes,Conditioning,60,7,420,NA,NA,NA,NA,9,10,Absolutely
2017-08-15,16,Yes,Strength,60,2,120,120,36.4,18.75,1.94,7,7,NA
2017-08-15,17,Yes,Strength,70,4,280,580,205,85.36,2.4,NA,NA,NA
2017-08-15,17,Yes,Conditioning,60,5,300,NA,NA,NA,NA,NA,NA,NA
2017-08-14,1,Yes,Speed,60,4,240,690,98.6,69.64,1.42,NA,NA,NA
2017-08-14,1,Yes,Strength,90,5,450,NA,NA,NA,NA,NA,NA,NA
2017-08-14,3,Yes,Speed,60,5,300,1020,470.7,299.29,1.57,8,8,NA
2017-08-14,3,Yes,Strength,90,6,540,NA,NA,NA,NA,8,8,NA
2017-08-14,3,Yes,Skills,60,3,180,NA,NA,NA,NA,8,8,NA
2017-08-14,4,Yes,Speed,50,4,200,770,367.1,215.54,1.7,8,7,NA
2017-08-14,4,Yes,Strength,90,5,450,NA,NA,NA,NA,8,7,NA
2017-08-14,4,Yes,Skills,60,2,120,NA,NA,NA,NA,8,7,NA
2017-08-14,5,Yes,Speed,30,4,120,420,201.4,118.93,1.69,NA,NA,NA
2017-08-14,5,Yes,Strength,60,5,300,NA,NA,NA,NA,NA,NA,NA
2017-08-14,7,Yes,Speed,60,5,300,1155,465,203.04,2.29,7,8,NA
2017-08-14,7,Yes,Strength,90,7,630,NA,NA,NA,NA,7,8,NA
2017-08-14,7,Yes,Skills,75,3,225,NA,NA,NA,NA,7,8,NA
2017-08-14,8,Yes,Speed,60,4,240,1010,432.9,231.79,1.87,5,4,NA
2017-08-14,8,Yes,Strength,90,7,630,NA,NA,NA,NA,5,4,NA
2017-08-14,8,Yes,Skills,70,2,140,NA,NA,NA,NA,5,4,NA
2017-08-14,9,Yes,Strength,90,7,630,790,282.9,164.64,1.72,10,10,Absolutely
2017-08-14,9,Yes,Conditioning,30,5,150,NA,NA,NA,NA,10,10,Absolutely
2017-08-14,9,Yes,Mobility/Recovery,20,0,10,NA,NA,NA,NA,10,10,Absolutely
2017-08-14,10,Yes,Conditioning,90,5,450,450,182.1,181.79,1,10,10,Absolutely
2017-08-14,11,Yes,Speed,60,3,180,1050,433.6,183.75,2.36,8,10,NA
2017-08-14,11,Yes,Strength,90,7,630,NA,NA,NA,NA,8,10,NA
2017-08-14,11,Yes,Skills,60,2,120,NA,NA,NA,NA,8,10,NA
2017-08-14,11,Yes,Mobility/Recovery,60,2,120,NA,NA,NA,NA,8,10,NA
2017-08-14,12,Yes,Speed,50,3,150,780,332.1,164.11,2.02,8,8,NA
2017-08-14,12,Yes,Strength,90,5,450,NA,NA,NA,NA,8,8,NA
2017-08-14,12,Yes,Skills,60,3,180,NA,NA,NA,NA,8,8,NA
2017-08-14,13,Yes,Speed,60,6,360,1260,501.4,328.93,1.52,8,7,NA
2017-08-14,13,Yes,Strength,90,7,630,NA,NA,NA,NA,8,7,NA
2017-08-14,13,Yes,Skills,90,3,270,NA,NA,NA,NA,8,7,NA
2017-08-14,13,Yes,Mobility/Recovery,20,0,0,NA,NA,NA,NA,8,7,NA
2017-08-14,14,Yes,Speed,50,4,200,830,397.9,253.75,1.57,9,6,Absolutely
2017-08-14,14,Yes,Strength,90,5,450,NA,NA,NA,NA,9,6,Absolutely
2017-08-14,14,Yes,Skills,90,2,180,NA,NA,NA,NA,9,6,Absolutely
2017-08-14,15,Yes,Speed,90,3,270,770,261.4,185.54,1.41,9,9,NA
2017-08-14,15,Yes,Strength,90,4,360,NA,NA,NA,NA,9,9,NA
2017-08-14,15,Yes,Skills,70,2,140,NA,NA,NA,NA,9,9,NA
2017-08-14,16,No,NA,NA,NA,NA,NA,42.9,14.46,2.97,NA,NA,NA
2017-08-14,17,Yes,Speed,15,3,45,315,147.9,64.64,2.29,7,7,NA
2017-08-14,17,Yes,Strength,50,5,250,NA,NA,NA,NA,7,7,NA
2017-08-14,17,Yes,Skills,20,1,20,NA,NA,NA,NA,7,7,NA
2017-08-13,3,No,NA,NA,NA,NA,NA,496.4,262.86,1.89,NA,NA,Absolutely
2017-08-13,6,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not at all
2017-08-13,7,No,NA,NA,NA,NA,NA,497.1,161.79,3.07,NA,NA,Absolutely
2017-08-13,8,Yes,Mobility/Recovery,60,2,120,120,414.3,195.71,2.12,NA,NA,NA
2017-08-13,9,No,NA,NA,NA,NA,NA,197.9,136.43,1.45,NA,NA,Absolutely
2017-08-13,10,No,NA,NA,NA,NA,NA,117.9,165.71,0.71,NA,NA,NA
2017-08-13,11,No,NA,NA,NA,NA,NA,366.4,146.25,2.51,NA,NA,Absolutely
2017-08-13,12,No,NA,NA,NA,NA,NA,320.7,136.25,2.35,NA,NA,NA
2017-08-13,13,Yes,Mobility/Recovery,40,0,0,0,458.6,283.93,1.62,NA,NA,NA
